ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,BNN1relatiea1,BNN1relatiea1_o,V104,BNN1relatieb_1,BNN1relatieb_2,BNN1relatieb_3,BNN1relatieb_4,BNN1relatieb_5,BNN1relatieb_6,BNN1relatieb_7,BNN1relatieb_8,BNN1relatieb_9,BNN1relatieb_10,BNN1relatiec_1,BNN1relatiec_2,BNN1relatiec_3,BNN1relatiec_4,BNN1singlesa1,BNN1singlesa1_o,V116,BNN1singlesb_1,BNN1singlesb_2,BNN1singlesb_3,BNN1singlesb_4,BNN1singlesb_5,BNN1singlesb_6,BNN1singlesb_7,BNN1singlesb_8,BNN1singlesb_9,BNN1singlesb_10,BNN1singlesc_1,BNN1singlesc_2,BNN1singlesc_3,BNN1singlesc_4,BNN2relatiea,BNN2relatiea_1,BNN2relatiea_2,BNN2relatieb,BNN2relatiec1,BNN2relatiec1_o,BNN2singlesa,BNN2singlesa_1,BNN2singlesa_2,BNN2singlesb,BNN2singlesc1,BNN2singlesc1_o,BNN3relatiea,BNN3relatieb,BNN3relatiec,BNN3singlesa,BNN3singlesb,BNN3singlesc,V016,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V122,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V102_1,V102_2,V102_3,V102_4,V102_5,V102_6,V102_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,V017,V018,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
65,bqN2hW2pumQDgeNCMzn8J8kRRj,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Laten elkaar vrij, relativeren en respecteren elkaars verschillen",0,1,1,0,0,1,0,0,0,0,2,4,3,4,99999,,,99999,,99999,2,99999,niet in nodig,1,,1,99999,,99999,1,Cafe,1,99999,99999,99999,99999,99999,99999,99999,2,34,2,2,5211,1,5,1,1,5,,1,1,4,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,1,2,3,4,19,1,2,2,1,4,5,2,3,5,4,3,1,4,2,2,4,1,4,2,5,1,3,4,6,7,2,Geen,1,60,2,10,liefde over,99999,99999,99999,99999,99999,,99999,,1,1,2,3,1,1,99999,99999,01/05/15 07:25 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
46,SYcQ4D5zVf3sHNhvBRRYAXdDBj,,,,,,,,,,,4,,"houden simpelweg van elkaar, zijn beide geweldige personen, gaan juist met elkaar om",1,0,1,0,0,0,0,1,0,0,3,3,3,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,1,,1,99999,,,99999,,99999,3,"fuif, cafe,...",2,99999,,99999,5,5,3,3,1,3,3,2,20,2,1,3000,13,5,3,1,5,,1,5,1,0,3,4,4,4,3,5,4,,2,99999,5,2,4,2,4,4,3,9,2,2,5,4,,2,2,2,6,,2,3,5,4,3,1,4,2,4,4,3,1,1,1,1,1,2,4,4,3,3,6,4,5,7,3,1,2,7,/,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,16,3,9,,3,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,4,01/05/15 04:09 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
48,gZP2cSJ3xqSSz2ahDZQsK7G8An,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,19,geen idee,De ideale relatie is m.i. als je maatjes bent en je tot elkaar aangetrokken voelt. ,0,1,0,1,0,0,0,1,0,0,2,3,3,2,99999,,,99999,,99999,2,99999,tot nu toe niet nodig,3,,1,99999,,99999,1,Uiteten of een drankje met een vriendin.,2,99999,99999,99999,99999,99999,99999,99999,2,33,2,2,5000,1,5,2,1,1,,3,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,3,3,1,7,2,1,2,2,2,4,5,2,5,4,4,4,1,2,1,4,4,2,4,4,3,1,2,6,7,5,2,Amy Poehler,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,3,2,3,5,1,99999,99999,01/05/15 04:24 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
49,t6WPPEQahMU5vTaqX5gVaksAs3,,,,,,,,,,,19,de ideale relatie bestaat niet,"Omdat niemand perfect is en alle relaties anders zijn. Iedereen gaat anders met elkaar om, wat ik als ideaal zie kan mijn buurvrouw als vreselijk zien.",0,0,0,1,0,1,0,1,0,0,2,3,3,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,nooit van gekomen,1,,1,99999,,,99999,,99999,1,"Liefst lekker uit eten of de kroeg in, of naar theater. Soms dansen.",1,99999,,99999,99999,4,3,3,1,2,1,2,30,2,2,1021,10,5,2,2,5,,1,6,5,0,1,3,3,5,5,6,2,,2,99999,5,4,5,4,1,5,2,8,3,2,3,5,"maakt niet uit waar, als het maar wel face to face is",1,1,2,2,,1,4,4,4,4,12,5,5,5,4,1,4,1,3,2,4,2,4,4,2,2,1,4,2,3,5,7,6,1,"Geen. Ik ken die mensen niet, hoe kan ik dan weten of ze de ideale partner zouden zijn.",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,4,8,,1,1,2,1,1,,1,,99999,99999,99999,99999,99999,99999,5,1,01/05/15 04:26 PM,,0,0,http://hzt.nl/onderzoek,1,0,0,V9999
53,aRTpxM8vQ5zk3pYrQ9MmXepQC3,,,,,,,,,,,1,,-,0,0,1,0,1,0,0,1,0,0,3,3,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,diversen,99999,1,Tosties op bed,0,99999,,,99999,,99999,1,"Stad, cafe",1,99999,,99999,99999,1,2,2,2,5,1,2,23,2,2,4818,1,5,1,1,5,,1,6,3,0,1,5,4,2,4,6,2,,2,99999,5,3,4,4,1,5,3,7,4,4,5,3,,2,2,2,2,,2,3,3,3,4,3,4,3,4,3,2,1,1,1,1,1,2,4,4,2,4,3,4,1,2,5,6,7,2,Geen.,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,1,8,,2,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,2,01/05/15 04:41 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
56,9R8mhwvkFNTezKX9KsGzgsrtsd,,,,,,,,,,,12,,Weet ik niet Q,0,0,1,0,1,0,0,1,0,0,1,5,4,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Dildo,99999,1,,1,99999,,,99999,,99999,1,Stappen ,1,99999,,99999,99999,5,6,1,4,5,3,1,32,1,1,9472,5,5,3,2,2,,1,6,4,0,1,3,3,3,5,4,1,,1,2,4,4,3,3,3,3,2,4,4,4,5,1,,1,2,2,3,,1,2,2,4,3,9,3,3,4,5,4,1,3,4,2,2,2,2,3,2,3,7,6,5,4,3,2,1,6,Weet j ik niet,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,80,4,8,,99999,99999,99999,99999,2,,2,,99999,99999,99999,99999,99999,99999,5,1,01/05/15 05:10 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
57,P5WEJh6cfzbGfH6Pzz3Ur5QQum,,,,,,,,,,,4,,versterken elkaar zijn nog steeds erg verliefd op elkaar ,1,1,0,0,0,0,1,0,0,0,2,2,5,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,geen behoefte,3,ontbijtje,0,99999,,,99999,,99999,1,"uit eten, bij vrienden op bezoek, naar het cafe",1,99999,,99999,99999,5,6,2,1,5,2,2,47,2,1,3544,9,5,3,2,2,,1,6,5,0,1,2,3,3,3,7,5,,1,2,5,4,5,4,3,4,3,8,3,4,4,3,,2,1,2,2,,1,2,4,2,4,20,5,4,5,4,1,3,2,2,4,2,2,4,4,2,4,2,4,3,1,5,6,7,2,ik weet te weinig van het priveleven van beroemdheden.,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,122,1,6,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,5,3,01/05/15 05:21 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
58,J4C8Z5EkhXE5T83aUmKbUWDZqE,,,,,,,,,,,19,Schoonouders,"hun omgang naar elkaar, op hun leeftijd (rond de 50). Dat zie je niet vaak. ",0,1,0,0,0,0,1,1,0,0,1,5,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,Geen behoefte,3,,1,99999,,,99999,,99999,1,"Stappen, drankje doen",2,99999,,99999,2,1,6,1,4,5,1,1,21,1,1,4721,1,4,1,1,1,,1,5,3,0,3,2,3,2,4,6,6,,2,99999,5,4,5,5,1,5,4,9,4,5,5,2,,2,2,2,2,,3,5,5,4,5,3,5,5,5,4,2,2,1,1,2,2,2,4,4,2,3,4,6,5,7,3,2,1,4,Chantal Jansen ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,2,2,6,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,2,1,01/05/15 05:26 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
61,nK9M6c4HTugpHkPfQXvBqv6Cq6,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,Al heel lamg samen en kunnen nog altijd verliefd op elkaar worden. ,1,0,0,0,1,0,0,1,0,0,1,2,4,2,99999,,,99999,,99999,2,99999,Geen behoefte aan,3,,1,99999,,99999,1,(Homo)kroeg met vrienden.,2,99999,99999,99999,99999,99999,99999,99999,1,31,2,2,3583,9,5,1,1,5,,2,2,4,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,3,8,20,4,2,2,2,3,4,4,4,4,2,2,2,4,2,2,3,1,4,5,6,4,7,3,1,2,2,Geen idee,2,4,2,10,Niet de 100% match,99999,99999,99999,99999,99999,,99999,,5,6,2,4,5,3,99999,99999,01/05/15 05:46 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
62,kvT9nuFdeFJhsQRk6rmtZSY2Wa,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,ze zijn al lang bij elkaar en nogsteeds gelukkig samen,1,1,1,0,0,0,0,0,0,0,2,3,4,3,99999,,,99999,,99999,2,99999,Te jong.. Geen behoefte,3,,1,99999,,99999,1,Dansen,1,99999,99999,99999,99999,99999,99999,99999,2,18,1,1,5251,1,5,1,1,5,,1,3,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,5,4,4,7,1,3,2,2,3,5,4,2,4,1,5,4,3,2,2,5,3,2,4,2,4,1,3,6,5,7,3,Doutzen kroes of Yolanthe,1,18,4,10,Geloofsovertuiging,99999,99999,99999,99999,99999,,99999,,1,3,2,4,5,2,99999,99999,01/05/15 06:03 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
63,vxEs8tgPrKxSwxspdzEMQjjZzQ,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Elkaar in je waarde laten, niets for granted nemen, onvoorwaardelijk. ",0,1,0,0,0,1,0,0,1,0,2,2,5,1,99999,,,99999,,99999,1,"glijmiddel, vibrator",99999,3,koffie,0,99999,,99999,2,film drankje cafe dansje theater,2,99999,99999,99999,99999,99999,99999,99999,2,30,2,1,1054,10,5,2,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,2,2,4,7,9,2,2,2,1,5,5,3,4,5,4,4,2,4,2,4,4,4,2,7,3,4,6,5,1,2,2,jelle brandt cortius ,1,6,1,1,,99999,99999,99999,99999,99999,,99999,,1,3,3,1,1,3,99999,99999,01/05/15 06:16 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
64,ZfGv3zCwxJjCWqDhVGnxUK23q7,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Dat is met ratio niet heel goed uit te leggen, maar ik zie en voel dat ze bij elkaar horen. Het past gewoon goed. En daarbij hoort dan ook wel gelijkwaardigheid, elkaar vrij laten maar wel verbonden blijven, goede communicatie",1,1,0,0,0,0,0,1,0,0,3,3,3,2,99999,,,99999,,99999,2,99999,Nooit de behoefte gevoeld,3,,1,99999,,99999,1,"Film. Uit eten, iets drinken",2,99999,99999,99999,99999,99999,99999,99999,2,39,2,1,5212,1,5,3,1,1,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,2,3,5,8,2,2,2,2,2,4,5,4,4,4,2,2,3,2,2,4,4,2,3,3,4,2,1,5,7,6,2,Geen idee,3,9,2,8,,99999,99999,99999,99999,99999,,99999,,1,6,6,4,5,1,99999,99999,01/05/15 07:04 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
68,ZhAZg8GB22JxJz4Fre3TmKBgjB,,,,,,,,,,,1,,"Zij zijn er altijd voor elkaar, in goede en slechte tijden. En ze zijn nog steeds verliefd op elkaar. ",1,0,0,0,0,1,0,1,0,0,2,2,2,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,niet nodig,1,,1,99999,,,99999,,99999,1,Kletsen in de kroeg,1,99999,,99999,1,1,3,3,4,1,2,2,26,2,1,5223,1,5,1,1,1,,1,4,2,0,3,1,2,3,3,2,7,Hobby,2,99999,4,3,5,5,1,5,4,9,4,4,5,4,,1,2,2,1,,1,3,3,4,2,5,4,3,4,2,2,2,1,1,3,3,2,5,5,2,4,3,4,2,1,7,5,6,1,Fedja van Huet,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,3,1,1,,2,1,1,2,2,,1,,99999,99999,99999,99999,99999,99999,5,2,01/05/15 08:00 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
69,NQez5hVTH5sk5sdFWP9F5zumB6,,,,,,,,,,,19,Ik en mijn vriend,Jezelf volledig kunnen zijn en de ander in z'n waarde te laten. Dat je iedere ochtend blij wakker wordt naast elkaar. Met iedere dag genoeg affectie en lieve woorden... Die daadwerkelijk gemeend zijn. ,1,0,1,0,0,0,0,1,0,0,3,3,3,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"Handboeien, blinddoek, speeltjes",99999,3,,1,99999,,,99999,,99999,1,"Ergens een hapje eten,  cocktails drinken, theater of film.",1,99999,,99999,99999,5,3,3,4,5,3,1,30,2,1,8031,4,5,2,1,5,,2,6,3,0,1,4,4,3,4,6,1,,2,99999,5,4,5,5,2,5,3,8,4,4,5,1,,1,2,1,2,,2,2,2,5,4,35,5,5,5,4,2,2,1,2,2,3,2,5,4,2,4,7,5,6,4,3,2,1,6,"Art Rooijakkers, slim, grappig, serieus en aantrekkelijk.",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,90,1,2,,2,2,2,2,1,,1,,99999,99999,99999,99999,99999,99999,5,2,01/05/15 09:17 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
70,KrJ7HtzNuBkrSecaHsEauthhHJ,,,,,,,,,,,19,niemand,Omdat de ideale relatie niet bestaat. Je kunt er hooguit in de buurt komen. ,0,0,0,1,1,0,0,1,0,0,4,1,5,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,nog niet aan toe gekomen,1,chocolade,0,99999,,,99999,,99999,1,Theater/concert/dansfeestje/festival,2,99999,,99999,4,5,3,3,1,5,1,2,30,2,2,1018,10,5,1,1,1,,3,5,2,0,3,5,1,3,5,4,3,,2,99999,5,3,5,4,1,4,3,8,2,2,2,4,,2,2,2,3,,2,3,2,5,5,15,5,4,5,4,1,2,1,1,2,2,2,4,4,3,3,2,5,3,1,7,6,4,6,"Weet ik niet, ik kan dat niet beoordelen gezien ik geen beroemdheden persoonlijk ken.",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,54,2,8,,3,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/05/15 09:29 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
72,kSFtCyHAjb3bkWUcanFjpSfPNt,,,,,,,,,,,1,,/,1,0,0,0,0,1,0,0,1,0,3,4,5,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,Niet nodig,3,,1,99999,,,99999,,99999,1,praten,2,99999,,99999,4,1,1,1,1,1,1,1,26,1,1,7783,4,3,2,1,2,,1,5,1,0,3,4,2,3,2,5,5,,2,99999,5,3,5,3,1,3,4,8,3,1,1,3,,1,2,2,2,,2,3,4,1,3,1,4,3,3,3,1,2,2,4,3,2,2,2,1,1,3,7,6,5,4,3,1,2,6,Wendy van dijk,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,3,4,6,,2,1,2,1,4,Funkyfish,1,,99999,99999,99999,99999,99999,99999,4,2,01/05/15 10:23 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
75,EMf8BRpCjqg5GCUVVCccspTR7W,,,,,,,,,,,1,,"Ze zijn trouw aan elkaar, ze zijn beste maatjes, bijna 30 jaar getrouwd en nog steeds verliefd, ze zijn in jaren van moeilijkheden en ziekte in alle opzichten van elkaar blijven houden, ze maken elkaar aan het lachen, ze delen emoties, gedachten en ervaringen, ondernemen veel maar laten elkaar ook vrij, ze gaan genoeg hun eigen gang maar willen tegelijk geen dag van elkaar gescheiden zijn :) ze zijn mijn voorbeeld als het gaat om relaties en hoe een man en vrouw er voor elkaar kunnen zijn!",1,0,0,0,0,0,1,1,0,0,3,3,2,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,Geen behoefte aan,1,Soms ontbijt ik in bed,0,99999,,,99999,,99999,2,"Een wijntje of koffie drinken in de stad, poolen en een biertje drinken in een leuk bruin café en heel soms nog dansen bij de soosavond van mijn vroegere studentenvereniging. Ik hou van dansen maar niet van het puberale gehos en zoals in veel kroegen..",2,99999,,99999,1,5,6,6,4,5,5,2,24,2,2,8023,4,5,1,1,2,,1,5,1,0,3,3,3,4,4,5,7,Studentenvereniging,2,99999,5,4,5,4,2,5,3,8,4,5,4,3,,2,2,2,2,,1,5,5,1,3,1,4,4,5,3,2,2,1,2,3,3,2,3,4,1,4,2,5,3,1,4,7,6,8,Geen idee. Van beroemdheden krijg je nooit een goed beeld omdat de informatie over hen en beelden van hen zorgvuldig worden gekozen. Ik wil bijvoorbeeld juist dat mijn partner ook zijn fouten en gebreken durft te delen met mij als dat nodig is. ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,3,9,,1,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/05/15 10:52 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
76,zhZw7EsnQRgycgTjRU94ExSJD5,,,,,,,,,,,4,,Maatjes met liefde. Samen en vrij. ,1,0,0,0,0,1,1,0,0,0,2,4,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,"olie,",1,,1,99999,,,99999,,99999,2,Filmpje hapje drankje praatje,2,99999,,99999,1,5,6,6,4,5,5,1,53,2,1,5212,1,5,3,2,1,,1,5,3,0,3,3,3,3,4,7,2,,2,99999,5,3,4,4,2,4,4,5,4,4,4,2,,2,1,1,2,,1,3,4,2,5,10,5,4,4,4,3,4,2,2,4,2,2,4,3,3,3,1,3,4,2,6,7,5,4,Joh! Ze moet ze kennen om dat te weten. ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,286,1,10,Klaar met elkaar,3,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,3,01/05/15 11:11 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
77,hW3TJqCK3bHGwVjtydECZSk87M,,,,,,,,,,,3,,onvoorwaardelijke liefde horen echt samen.,1,1,0,0,1,0,0,0,0,0,3,4,3,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,geen nood aan,3,,1,99999,,,99999,,99999,1,naar de cinema iets gaan eten of drinken ,2,99999,,99999,2,5,6,2,4,5,2,2,21,1,1,9200,13,5,1,1,1,,1,5,1,0,3,2,2,2,4,6,5,,2,99999,5,4,4,4,2,4,4,7,4,4,4,3,,2,2,2,2,,2,4,4,4,3,1,4,4,4,2,2,4,2,2,2,3,1,4,4,2,2,5,3,2,1,4,7,6,7,geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,45,4,1,,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,4,1,01/05/15 11:44 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
78,H2s9JfAkrgbcxSpqKd2YruDPzR,,,,,,,,,,,1,,- ,0,0,1,0,0,0,1,1,0,0,1,4,5,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,condooms,99999,2,,1,99999,,,99999,,99999,1,-,2,99999,,99999,99999,1,4,2,2,1,2,2,35,2,2,5049,1,3,1,1,1,,1,8,2,0,1,3,2,2,4,7,5,,1,3,2,2,1,1,4,1,2,3,2,2,2,1,,1,1,2,5,,5,2,5,4,2,5,3,2,2,5,3,2,2,5,2,2,2,5,3,2,3,4,5,6,7,3,2,1,6,-,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,84,1,1,,99999,99999,99999,99999,1,,1,,99999,99999,99999,99999,99999,99999,5,3,01/06/15 12:16 AM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
79,W5HBpq4TJvq59A8PgD4wQh76zZ,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,"Omdat ze na zoveel jaar nog steeds zo gek op elkaar zijn. Zelfs nu de ene zwaar afhankelijk van de ander geworden is,  overwint de liefde nog steeds",0,1,1,0,0,1,0,0,0,0,3,3,4,2,99999,,,99999,,99999,1,Stimulator,99999,3,Snoep,0,99999,,99999,2,"Kroeg, festival, feest",1,99999,99999,99999,99999,99999,99999,99999,1,29,1,1,4286,1,5,3,1,2,,2,2,4,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,5,4,3,7,30,2,2,2,3,2,2,4,5,4,1,4,2,1,2,4,2,2,4,2,3,4,1,6,5,7,2,Waldemar Torenstra ,2,42,1,6,,99999,99999,99999,99999,99999,,99999,,1,1,6,4,1,2,99999,99999,01/06/15 12:36 AM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
